day,country,"player size",opportunities,"ad requests",impressions,"fillrate %",revenue,rpm,"impression rpm",cost
2018-11-09,US,640x360,1673,470463,1062,63.47,2.46,1.47,2.32,1.70
2018-11-09,BJ,1920x1080,4,654,0,0,0,0,0,0
2018-11-09,AU,400x300,4,1518,2,50.00,0,1.25,2.50,0
2018-11-09,FR,400x728,1,18,0,0,0,0,0,0
2018-11-09,AG,720x1280,9,1618,0,0,0,0,0,0
2018-11-09,LU,768x1024,3,409,0,0,0,0,0,0
2018-11-09,NA,768x1024,113,20863,0,0,0,0,0,0
2018-11-09,TM,0x0,0,18,0,0,0,0,0,0
2018-11-09,CY,320x100,0,9,0,0,0,0,0,0
2018-11-09,CH,1280x720,577,103472,82,14.21,.13,.23,1.65,0
2018-11-09,WS,768x1024,8,354,0,0,0,0,0,0
2018-11-09,PY,768x1024,145,23490,2,1.37,0,.02,1.75,0
2018-11-09,GH,728x1024,3,72,0,0,0,0,0,0
2018-11-09,CD,320x480,0,1745,0,0,0,0,0,0
2018-11-09,DK,728x1024,18,4027,0,0,0,0,0,0
2018-11-09,LR,1280x720,26,2109,0,0,0,0,0,0
2018-11-09,BW,728x1024,1,227,0,0,0,0,0,0
2018-11-09,BN,1280x720,9,1854,0,0,0,0,0,0
2018-11-09,MV,320x480,165,1172,0,0,0,0,0,0
2018-11-09,IS,320x480,0,9,0,0,0,0,0,0
2018-11-09,QA,320x100,1,45,0,0,0,0,0,0
2018-11-09,CU,320x50,0,18,0,0,0,0,0,0
2018-11-09,GD,300x250,287,945,0,0,0,0,0,0
2018-11-09,MV,400x728,1,209,0,0,0,0,0,0
2018-11-09,EC,720x1280,174,49090,0,0,0,0,0,0
2018-11-09,PT,300x250,607,5945,0,0,0,0,0,0
2018-11-09,MY,768x1024,3563,533526,22,.61,.03,0,1.56,.01
2018-11-09,AO,1024x768,3,654,0,0,0,0,0,0
2018-11-09,MO,1280x720,1,163,0,0,0,0,0,0
2018-11-09,TW,0x0,0,127,0,0,0,0,0,0
2018-11-09,BW,320x480,0,9,0,0,0,0,0,0
2018-11-09,PL,1024x768,171,1581,0,0,0,0,0,0
2018-11-09,SK,1024x768,6,18,0,0,0,0,0,0
2018-11-09,LB,728x1280,12,3036,0,0,0,0,0,0
2018-11-09,UG,0x0,2,263,0,0,0,0,0,0
2018-11-09,LR,300x250,1519,3454,0,0,0,0,0,0
2018-11-09,MK,1280x720,3,699,0,0,0,0,0,0
2018-11-09,YT,320x480,0,9,0,0,0,0,0,0
2018-11-09,PR,320x480,8797,189745,9,.10,.01,0,1.57,0
2018-11-09,CW,768x1024,11,2354,0,0,0,0,0,0
2018-11-09,GF,1280x720,2,854,7,350.00,.02,14.19,4.05,0
2018-11-09,TR,300x250,1306,3109,0,0,0,0,0,0
2018-11-09,PG,768x1024,18,3236,0,0,0,0,0,0
2018-11-09,FR,720x1280,38,8436,1,2.63,0,.03,1.43,0
2018-11-09,AZ,320x480,0,445,0,0,0,0,0,0
2018-11-09,HR,768x1024,26,5663,0,0,0,0,0,0
2018-11-09,UA,768x1024,54,13781,0,0,0,0,0,0
2018-11-09,KZ,720x1280,4,372,1,25.00,0,.31,1.25,0
2018-11-09,NI,300x250,7387,45709,0,0,0,0,0,0
2018-11-09,CM,720x1280,10,1081,0,0,0,0,0,0
2018-11-09,AD,300x250,267,590,0,0,0,0,0,0
2018-11-09,MO,1280x728,1,390,0,0,0,0,0,0
2018-11-09,MZ,728x1024,2,118,0,0,0,0,0,0
2018-11-09,UY,768x1024,142,19845,0,0,0,0,0,0
2018-11-09,BG,1024x768,65,972,0,0,0,0,0,0
2018-11-09,TW,1280x728,22,20409,6,27.27,0,.43,1.60,0
2018-11-09,SO,300x250,16,18,0,0,0,0,0,0
2018-11-09,AE,768x1024,7291,4783222,1488,20.40,2.73,.37,1.83,2.27
2018-11-09,KY,1280x720,1,36,0,0,0,0,0,0
2018-11-09,IN,400x728,8,481,3,37.50,0,.52,1.39,0
2018-11-09,BT,720x1280,16,2899,0,0,0,0,0,0
2018-11-09,SY,728x1024,1,27,0,0,0,0,0,0
2018-11-09,AT,480x320,257,2372,1,.38,0,0,2.00,0
2018-11-09,PL,480x320,2196,4818,4,.18,0,0,2.32,0
2018-11-09,BG,768x1024,300,68081,23,7.66,.04,.16,2.13,.04
2018-11-09,SE,720x1280,421,77790,28,6.65,.04,.11,1.77,0
2018-11-09,IR,728x1280,2,1036,0,0,0,0,0,0
2018-11-09,ID,300x250,17718,115090,0,0,0,0,0,0
2018-11-09,ET,768x1024,85,6572,0,0,0,0,0,0
2018-11-09,RU,480x320,5192,30254,0,0,0,0,0,0
2018-11-09,MV,300x250,10,9,0,0,0,0,0,0
2018-11-09,DE,1280x728,11,1936,0,0,0,0,0,0
2018-11-09,ME,300x250,1642,3254,0,0,0,0,0,0
2018-11-09,PA,1024x768,26,2254,2,7.69,0,.11,1.52,0
2018-11-09,MR,1280x720,21,2690,0,0,0,0,0,0
2018-11-09,IN,320x480,70060,554372,0,0,0,0,0,0
2018-11-09,LA,1280x720,27,10490,0,0,0,0,0,0
2018-11-09,BW,1280x720,26,4509,0,0,0,0,0,0
2018-11-09,GN,300x250,742,1563,0,0,0,0,0,0
2018-11-09,PL,320x100,0,63,0,0,0,0,0,0
2018-11-09,PH,728x1280,106,6563,5,4.71,.01,.10,2.31,0
2018-11-09,MA,768x1024,12,1490,0,0,0,0,0,0
2018-11-09,BW,300x250,718,1245,0,0,0,0,0,0
2018-11-09,CK,1280x720,3,0,0,0,0,0,0,0
2018-11-09,VC,720x1280,1,0,0,0,0,0,0,0
2018-11-09,BS,320x480,1,2318,0,0,0,0,0,0
2018-11-09,JE,300x250,1,45,0,0,0,0,0,0
2018-11-09,BQ,768x1024,23,4981,0,0,0,0,0,0
2018-11-09,AG,1024x768,2,18,0,0,0,0,0,0
2018-11-09,KR,1920x1080,5,427,0,0,0,0,0,0
2018-11-09,QA,720x1280,0,272,0,0,0,0,0,0
2018-11-09,GR,1920x1080,4,899,0,0,0,0,0,0
2018-11-09,MP,728x1280,1,99,0,0,0,0,0,0
2018-11-09,LK,728x1280,3,1018,0,0,0,0,0,0
2018-11-09,KE,1024x768,15,45,0,0,0,0,0,0
2018-11-09,BH,320x50,1,0,0,0,0,0,0,0
2018-11-09,TO,720x1280,1,0,0,0,0,0,0,0
2018-11-09,UY,1280x720,16,2445,0,0,0,0,0,0
2018-11-09,TW,1280x720,527,189517,23,4.36,.07,.13,3.10,.06
2018-11-09,VU,300x250,279,581,0,0,0,0,0,0
2018-11-09,VG,1280x720,3,727,0,0,0,0,0,0
2018-11-09,BS,300x250,1516,4254,0,0,0,0,0,0
2018-11-09,GW,300x250,147,136,0,0,0,0,0,0
2018-11-09,TJ,300x250,1743,3499,0,0,0,0,0,0
2018-11-09,LV,1024x768,0,36,0,0,0,0,0,0
2018-11-09,US,728x400,94,15081,41,43.61,.06,.74,1.69,0
2018-11-09,BG,728x1280,6,563,0,0,0,0,0,0
2018-11-09,BE,768x1024,225,37718,7,3.11,.01,.06,2.09,0
2018-11-09,CG,1280x720,1,9,0,0,0,0,0,0
2018-11-09,VN,320x100,97,181,0,0,0,0,0,0
2018-11-09,LK,480x320,91,127,0,0,0,0,0,0
2018-11-09,CD,1280x720,6,799,0,0,0,0,0,0
2018-11-09,DK,90x75,1,72,0,0,0,0,0,0
2018-11-09,CO,320x480,6916,31627,47,.67,.09,.01,1.98,.06
2018-11-09,PS,1920x1080,12,790,1,8.33,0,.15,1.82,0
2018-11-09,AE,1280x728,184,153999,26,14.13,.04,.25,1.82,0
2018-11-09,MM,400x728,22,1981,0,0,0,0,0,0
2018-11-09,HU,720x1280,8,1799,0,0,0,0,0,0
2018-11-09,MO,768x1024,25,4199,0,0,0,0,0,0
2018-11-09,EC,1280x728,1,127,0,0,0,0,0,0
2018-11-09,IR,720x1080,0,36,0,0,0,0,0,0
2018-11-09,LC,720x1280,8,1327,0,0,0,0,0,0
2018-11-09,TW,728x1024,1809,4091714,528,29.18,.90,.49,1.70,0
2018-11-09,TN,480x320,121,136,0,0,0,0,0,0
2018-11-09,VC,768x1024,5,336,0,0,0,0,0,0
2018-11-09,GR,480x320,563,1518,0,0,0,0,0,0
2018-11-09,EC,1920x1080,10,1799,0,0,0,0,0,0
2018-11-09,SY,768x1024,314,32081,1,.31,0,0,1.70,0
2018-11-09,EC,768x1024,7549,1483489,1845,24.44,2.83,.37,1.53,2.83
2018-11-09,RU,414x233,0,36,0,0,0,0,0,0
2018-11-09,SB,768x1024,12,2081,0,0,0,0,0,0
2018-11-09,BI,768x1024,17,2999,0,0,0,0,0,0
2018-11-09,AT,728x1024,2,118,0,0,0,0,0,0
2018-11-09,GT,1280x720,10,1890,0,0,0,0,0,0
2018-11-09,AU,1280x720,2403,372645,239,9.94,.51,.21,2.13,.03
2018-11-09,MM,480x320,89,5081,0,0,0,0,0,0
2018-11-09,YE,480x320,35,563,0,0,0,0,0,0
2018-11-09,JM,1024x768,7,3218,0,0,0,0,0,0
2018-11-09,BE,320x50,31,436,0,0,0,0,0,0
2018-11-09,CL,720x1280,293,123690,8,2.73,.01,.06,2.34,.01
2018-11-09,EE,320x480,70,2236,0,0,0,0,0,0
2018-11-09,HU,728x1280,2,218,0,0,0,0,0,0
2018-11-09,BO,1024x768,21,427,0,0,0,0,0,0
2018-11-09,KE,720x1280,13,1836,0,0,0,0,0,0
2018-11-09,RS,768x1024,48,7336,0,0,0,0,0,0
2018-11-09,LK,320x50,1,109,0,0,0,0,0,0
2018-11-09,SY,720x1280,7,1090,0,0,0,0,0,0
2018-11-09,CH,1280x728,20,3954,6,30.00,0,.48,1.62,0
2018-11-09,GW,480x320,7,18,0,0,0,0,0,0
2018-11-09,SL,768x1024,47,5827,0,0,0,0,0,0
2018-11-09,DO,1024x768,74,11590,29,39.18,.04,.62,1.58,.03
2018-11-09,N/A,480x320,147,1363,0,0,0,0,0,0
2018-11-09,MM,320x50,28,1372,0,0,0,0,0,0
2018-11-09,IL,720x1280,9,2936,0,0,0,0,0,0
2018-11-09,HR,728x1024,1,490,0,0,0,0,0,0
2018-11-09,PY,320x480,87,4918,0,0,0,0,0,0
2018-11-09,TC,320x480,1,727,0,0,0,0,0,0
2018-11-09,PW,728x1280,3,799,0,0,0,0,0,0
2018-11-09,IQ,1024x768,94,2945,0,0,0,0,0,0
2018-11-09,US,300x50,0,63,0,0,0,0,0,0
2018-11-09,KR,480x320,1,63,0,0,0,0,0,0
2018-11-09,TH,90x75,0,72,0,0,0,0,0,0
2018-11-09,KY,768x1024,1,0,0,0,0,0,0,0
2018-11-09,BA,1024x768,41,72,0,0,0,0,0,0
2018-11-09,ES,728x1280,49,8354,0,0,0,0,0,0
2018-11-09,AI,768x1024,9,1527,0,0,0,0,0,0
2018-11-09,RW,1280x728,1,72,0,0,0,0,0,0
2018-11-09,DJ,1024x768,4,599,0,0,0,0,0,0
2018-11-09,SN,300x250,4852,14172,0,0,0,0,0,0
2018-11-09,PK,728x1280,13,881,0,0,0,0,0,0
2018-11-09,RW,1280x720,4,863,0,0,0,0,0,0
2018-11-09,SA,1280x720,877,268081,3,.34,0,0,1.79,0
2018-11-09,MH,720x1280,1,145,0,0,0,0,0,0
2018-11-09,ES,728x1024,47,11372,0,0,0,0,0,0
2018-11-09,KW,728x1024,1542,1438134,523,33.91,.95,.61,1.82,0
2018-11-09,VG,768x1024,13,3427,0,0,0,0,0,0
2018-11-09,TZ,320x480,1,63,0,0,0,0,0,0
2018-11-09,ZM,728x1024,0,2454,0,0,0,0,0,0
2018-11-09,NZ,480x320,583,2499,6,1.02,.01,.02,2.41,0
2018-11-09,GT,320x480,4,763,0,0,0,0,0,0
2018-11-09,BS,1280x720,6,1018,0,0,0,0,0,0
2018-11-09,IQ,720x1280,17,1899,0,0,0,0,0,0
2018-11-09,BE,320x100,1,18,0,0,0,0,0,0
2018-11-09,KW,728x1280,495,91545,103,20.80,.19,.40,1.92,0
2018-11-09,PG,1920x1080,1,463,0,0,0,0,0,0
2018-11-09,RO,728x1024,3,1199,0,0,0,0,0,0
2018-11-09,AF,728x1024,6,63,0,0,0,0,0,0
2018-11-09,IQ,1920x1080,3,309,0,0,0,0,0,0
2018-11-09,AR,728x1280,147,35209,4,2.72,0,.03,1.44,0
2018-11-09,NZ,720x400,2,0,0,0,0,0,0,0
2018-11-09,US,1280x720,589054,113537795,289402,49.12,583.83,.99,2.01,152.51
2018-11-09,HT,768x1024,5,218,0,0,0,0,0,0
2018-11-09,JO,728x1024,0,18,0,0,0,0,0,0
2018-11-09,AR,1920x1080,1689,547199,72,4.26,.11,.06,1.57,0
2018-11-09,LT,300x250,1824,3881,0,0,0,0,0,0
2018-11-09,SL,1280x720,5,1054,0,0,0,0,0,0
2018-11-09,HN,1920x1080,1,63,0,0,0,0,0,0
2018-11-09,BH,728x1280,9,2099,0,0,0,0,0,0
2018-11-09,KG,320x480,20,499,0,0,0,0,0,0
2018-11-09,UG,1280x720,2,436,0,0,0,0,0,0
2018-11-09,MX,1280x728,2108,420017,102,4.83,.18,.08,1.79,0
2018-11-09,ME,480x320,34,72,0,0,0,0,0,0
2018-11-09,FR,320x480,17712,453745,21,.11,.03,0,1.89,.02
2018-11-09,NE,720x1280,3,809,0,0,0,0,0,0
2018-11-09,VE,720x1080,1,0,0,0,0,0,0,0
2018-11-09,GA,300x250,3906,9672,0,0,0,0,0,0
2018-11-09,AF,480x320,256,1509,0,0,0,0,0,0
2018-11-09,KW,320x50,2,127,0,0,0,0,0,0
2018-11-09,BH,320x480,196,28863,0,0,0,0,0,0
2018-11-09,BM,320x480,5,345,0,0,0,0,0,0
2018-11-09,KG,1024x768,0,318,0,0,0,0,0,0
2018-11-09,MX,480x320,44211,973489,88,.19,.20,0,2.38,.11
2018-11-09,BJ,720x1280,6,81,0,0,0,0,0,0
2018-11-09,DO,728x1280,7,3954,2,28.57,0,.45,1.60,0
2018-11-09,IQ,320x100,6,63,0,0,0,0,0,0
2018-11-09,IT,1280x720,2,727,0,0,0,0,0,0
2018-11-09,PT,480x320,984,28890,0,0,0,0,0,0
2018-11-09,CG,480x320,3,0,0,0,0,0,0,0
2018-11-09,BB,0x0,4,9,0,0,0,0,0,0
2018-11-09,HR,1024x768,1,27,0,0,0,0,0,0
2018-11-09,PS,480x320,12,1281,0,0,0,0,0,0
2018-11-09,PY,728x1280,1,109,0,0,0,0,0,0
2018-11-09,SE,728x1080,246,18236,48,19.51,.08,.36,1.86,0
2018-11-09,NG,480x320,17,136,0,0,0,0,0,0
2018-11-09,BE,728x1280,17,1618,8,47.05,.01,.78,1.66,0
2018-11-09,DJ,320x480,5,54,0,0,0,0,0,0
2018-11-09,AS,300x250,94,118,0,0,0,0,0,0
2018-11-09,SA,720x1280,576,173818,0,0,0,0,0,0
2018-11-09,VN,320x50,5,754,0,0,0,0,0,0
2018-11-09,LY,1280x720,18,2481,0,0,0,0,0,0
2018-11-09,SE,1280x760,8,1199,1,12.50,0,.17,1.40,0
2018-11-09,N/A,728x1280,50,4554,2,4.00,0,.06,1.55,0
2018-11-09,TH,0x0,80,9,0,0,0,0,0,0
2018-11-09,AU,720x1280,3651,664699,1075,29.44,2.02,.55,1.88,.64
2018-11-09,PE,1280x720,835,284872,151,18.08,.40,.48,2.67,.06
2018-11-09,AU,640x360,1,181,0,0,0,0,0,0
2018-11-09,CR,1280x760,43,10081,2,4.65,0,.06,1.45,0
2018-11-09,BG,720x1280,2,136,0,0,0,0,0,0
2018-11-09,JO,768x1024,4,1745,0,0,0,0,0,0
2018-11-09,BO,480x320,20,36,0,0,0,0,0,0
2018-11-09,IT,1280x728,1,145,0,0,0,0,0,0
2018-11-09,NG,320x100,0,36,0,0,0,0,0,0
2018-11-09,BL,300x250,2,0,0,0,0,0,0,0
2018-11-09,MZ,480x320,6,109,0,0,0,0,0,0
2018-11-09,LC,300x250,225,454,0,0,0,0,0,0
2018-11-09,MA,400x728,4,154,0,0,0,0,0,0
2018-11-09,TH,300x250,4917,58554,0,0,0,0,0,0
2018-11-09,LU,320x480,341,1018,0,0,0,0,0,0
2018-11-09,CM,480x320,2,0,0,0,0,0,0,0
2018-11-09,SX,720x1280,1,0,0,0,0,0,0,0
2018-11-09,PG,480x320,19,127,0,0,0,0,0,0
2018-11-09,CV,728x1024,1,209,0,0,0,0,0,0
2018-11-09,UM,1024x768,1,0,0,0,0,0,0,0
2018-11-09,GE,768x1024,137,23672,0,0,0,0,0,0
2018-11-09,MD,1920x1080,2,363,0,0,0,0,0,0
2018-11-09,AR,320x480,29373,319808,106,.36,.21,0,1.98,.15
2018-11-09,US,400x38626386,0,9,0,0,0,0,0,0
2018-11-09,SA,300x250,7941,75518,0,0,0,0,0,0
2018-11-09,US,250x0,0,927,0,0,0,0,0,0
2018-11-09,PA,768x1024,161,27954,11,6.83,.01,.11,1.74,.01
2018-11-09,TZ,728x1280,4,509,0,0,0,0,0,0
2018-11-09,YE,728x1024,2,0,0,0,0,0,0,0
2018-11-09,TO,1280x720,2,963,0,0,0,0,0,0
2018-11-09,BW,768x1024,47,6727,0,0,0,0,0,0
2018-11-09,NZ,90x75,0,36,0,0,0,0,0,0
2018-11-09,IM,1024x768,25,2436,2,8.00,0,.14,1.82,0
2018-11-09,AU,768x1024,53524,8668609,12028,22.47,22.80,.42,1.89,18.99
2018-11-09,BA,320x480,22,254,0,0,0,0,0,0
2018-11-09,GT,728x1024,3,754,0,0,0,0,0,0
2018-11-09,KE,300x250,2127,5018,0,0,0,0,0,0
2018-11-09,IS,768x1024,2,209,0,0,0,0,0,0
2018-11-09,GT,300x250,6467,57445,0,0,0,0,0,0
2018-11-09,CA,1000x575,23,2109,2,8.69,0,.15,1.78,0
2018-11-09,CO,1280x760,2,609,2,100.00,0,1.44,1.44,0
2018-11-09,YT,300x250,149,272,0,0,0,0,0,0
2018-11-09,BD,480x320,118,399,0,0,0,0,0,0
2018-11-09,NG,728x1024,6,790,5,83.33,.01,1.66,2.00,0
2018-11-09,RO,320x480,445,17745,0,0,0,0,0,0
2018-11-09,IT,400x728,23,2409,0,0,0,0,0,0
2018-11-09,CG,1024x768,1,227,0,0,0,0,0,0
2018-11-09,BN,320x480,16,336,0,0,0,0,0,0
2018-11-09,ET,320x480,5,136,0,0,0,0,0,0
2018-11-09,MX,720x1280,22679,6063803,2214,9.76,4.34,.19,1.96,3.69
2018-11-09,DE,320x50,4080,93745,0,0,0,0,0,0
2018-11-09,SY,1280x720,12,1654,0,0,0,0,0,0
2018-11-09,SI,320x480,421,827,0,0,0,0,0,0
2018-11-09,MR,768x1024,61,7063,0,0,0,0,0,0
2018-11-09,SE,480x320,10632,776744,2382,22.40,3.47,.32,1.45,.02
2018-11-09,RW,720x1280,7,727,0,0,0,0,0,0
2018-11-09,NP,1280x720,34,6227,0,0,0,0,0,0
2018-11-09,NC,300x250,165,609,0,0,0,0,0,0
2018-11-09,PH,400x728,5,145,0,0,0,0,0,0
2018-11-09,CD,300x250,437,990,0,0,0,0,0,0
2018-11-09,AI,1280x720,1,0,0,0,0,0,0,0
2018-11-09,AR,720x1280,536,180972,14,2.61,.02,.04,1.53,0
2018-11-09,FR,640x360,0,145,0,0,0,0,0,0
2018-11-09,AT,1920x1080,1,472,0,0,0,0,0,0
2018-11-09,LV,320x480,38,454,0,0,0,0,0,0
2018-11-09,MG,720x1280,12,2999,2,16.66,0,.71,4.26,0
2018-11-09,NL,400x728,3,627,1,33.33,0,.71,2.15,0
2018-11-09,EG,728x1024,8,2309,0,0,0,0,0,0
2018-11-09,MR,728x1024,2,0,0,0,0,0,0,0
2018-11-09,AG,300x250,1585,3290,0,0,0,0,0,0
2018-11-09,BH,728x1024,16,2536,0,0,0,0,0,0
2018-11-09,N/A,768x1024,204,37927,2,.98,0,.01,1.86,0
2018-11-09,BH,1920x1080,54,13199,5,9.25,0,.13,1.50,0
2018-11-09,UZ,1024x768,2,18,0,0,0,0,0,0
2018-11-09,LB,728x1024,23,8636,0,0,0,0,0,0
2018-11-09,BO,0x0,24,9,0,0,0,0,0,0
2018-11-09,EG,1280x720,51,12881,0,0,0,0,0,0
2018-11-09,NL,1920x1080,7,1309,0,0,0,0,0,0
2018-11-09,AE,728x1280,361,98890,30,8.31,.05,.16,1.92,0
2018-11-09,YE,728x1280,3,27,0,0,0,0,0,0
2018-11-09,AI,300x250,242,381,0,0,0,0,0,0
2018-11-09,PE,320x50,2620,43509,0,0,0,0,0,0
2018-11-09,CI,320x480,103,1409,0,0,0,0,0,0
2018-11-09,NZ,300x250,1405,22518,3,.21,0,0,1.73,0
2018-11-09,CM,1280x720,15,3254,0,0,0,0,0,0
2018-11-09,TZ,768x1024,124,18754,0,0,0,0,0,0
2018-11-09,CA,0x0,36,1636,0,0,0,0,0,0
2018-11-09,MY,720x1280,251,24790,0,0,0,0,0,0
2018-11-09,VI,320x480,46,3472,1,2.17,0,.03,1.60,0
2018-11-09,GN,1280x720,1,281,0,0,0,0,0,0
2018-11-09,MU,728x1280,1,609,0,0,0,0,0,0
2018-11-09,CN,480x320,0,163,0,0,0,0,0,0
2018-11-09,CL,1280x760,15,4245,0,0,0,0,0,0
2018-11-09,BT,480x320,1,9,0,0,0,0,0,0
2018-11-09,MU,728x1024,1,418,0,0,0,0,0,0
2018-11-09,NO,1280x720,176,13763,12,6.81,.02,.12,1.82,0
2018-11-09,ID,728x1024,108,25927,4,3.70,0,.05,1.50,0
2018-11-09,TR,1280x760,3,854,0,0,0,0,0,0
2018-11-09,NI,768x1024,448,67299,2,.44,0,0,1.48,0
2018-11-09,TW,360x640,28,2154,0,0,0,0,0,0
2018-11-09,CR,300x250,984,3727,12,1.21,.01,.01,1.63,.01
2018-11-09,LC,320x480,1,290,0,0,0,0,0,0
2018-11-09,MO,1920x1080,1,63,0,0,0,0,0,0
2018-11-09,BH,1280x728,2,399,2,100.00,0,1.77,1.77,0
2018-11-09,AR,1280x760,21,5181,1,4.76,0,.07,1.50,0
2018-11-09,GN,1920x1080,1,9,0,0,0,0,0,0
2018-11-09,MT,320x480,99,463,0,0,0,0,0,0
2018-11-09,MY,480x320,690,15254,0,0,0,0,0,0
2018-11-09,IN,768x1024,416,56109,4,.96,0,.01,1.87,0
2018-11-09,PH,720x1080,1,0,0,0,0,0,0,0
2018-11-09,LB,320x480,657,9036,0,0,0,0,0,0
2018-11-09,JP,480x320,37,318,0,0,0,0,0,0
2018-11-09,SI,768x1024,6,745,0,0,0,0,0,0
2018-11-09,ZA,1024x768,9162,2336752,3707,40.46,5.74,.62,1.54,0
2018-11-09,KZ,320x100,0,36,0,0,0,0,0,0
2018-11-09,BR,640x480,1,72,0,0,0,0,0,0
2018-11-09,FR,1024x768,757,42127,3,.39,0,0,2.18,0
2018-11-09,IQ,320x50,1,372,0,0,0,0,0,0
2018-11-09,FR,0x0,0,18,0,0,0,0,0,0
2018-11-09,SN,728x1280,1,109,0,0,0,0,0,0
2018-11-09,FI,90x75,0,36,0,0,0,0,0,0
2018-11-09,AL,1024x768,7,627,0,0,0,0,0,0
2018-11-09,MY,320x100,26,890,0,0,0,0,0,0
2018-11-09,AE,728x1024,2318,2715915,499,21.52,.92,.39,1.84,0
2018-11-09,ES,320x100,9,81,0,0,0,0,0,0
2018-11-09,CR,320x480,1175,18490,1,.08,0,0,1.50,0
2018-11-09,DO,720x1080,1,345,0,0,0,0,0,0
2018-11-09,UA,320x480,441,9418,0,0,0,0,0,0
2018-11-09,JP,320x480,1135,11099,3,.26,0,0,1.78,0
2018-11-09,CV,300x250,2044,5136,0,0,0,0,0,0
2018-11-09,ZM,480x320,8,9,0,0,0,0,0,0
2018-11-09,N/A,300x250,4569,14018,0,0,0,0,0,0
2018-11-09,IT,728x1024,87,8990,0,0,0,0,0,0
2018-11-09,WS,1024x768,1,0,0,0,0,0,0,0
2018-11-09,US,250x480,1,1381,1,100.00,0,4.50,4.50,0
2018-11-09,PA,320x480,135,809,0,0,0,0,0,0
2018-11-09,SG,320x100,61,254,0,0,0,0,0,0
2018-11-09,UA,0x0,10,245,0,0,0,0,0,0
2018-11-09,PA,300x250,16,72,0,0,0,0,0,0
2018-11-09,QA,1024x768,236,1172,0,0,0,0,0,0
2018-11-09,GB,400x300,25,4018,24,96.00,.06,2.46,2.56,.04
2018-11-09,MN,480x320,95,472,0,0,0,0,0,0
2018-11-09,CI,768x1024,16,3218,0,0,0,0,0,0
2018-11-09,MX,90x75,0,572,0,0,0,0,0,0
2018-11-09,TW,320x50,16214,350508,0,0,0,0,0,0
2018-11-09,BY,320x480,2,254,0,0,0,0,0,0
2018-11-09,PE,720x1280,623,223354,97,15.56,.24,.38,2.50,.13
2018-11-09,AW,768x1024,161,28309,0,0,0,0,0,0
2018-11-09,US,83607x300,0,9,0,0,0,0,0,0
2018-11-09,CZ,720x1080,1,599,0,0,0,0,0,0
2018-11-09,DM,300x250,135,590,0,0,0,0,0,0
2018-11-09,SS,320x480,51,1218,0,0,0,0,0,0
2018-11-09,US,400x300,1369,330481,1028,75.09,2.59,1.89,2.52,1.81
2018-11-09,AR,480x320,17912,436854,2,.01,0,0,2.00,0
2018-11-09,ML,300x250,1743,3809,0,0,0,0,0,0
2018-11-09,ET,720x1280,37,7718,0,0,0,0,0,0
2018-11-09,AL,728x1024,3,590,0,0,0,0,0,0
2018-11-09,UA,480x320,50,1290,0,0,0,0,0,0
2018-11-09,CF,768x1024,8,427,0,0,0,0,0,0
2018-11-09,MA,320x480,79,3654,0,0,0,0,0,0
2018-11-09,GM,1280x720,8,1018,0,0,0,0,0,0
2018-11-09,BD,720x1280,62,11572,0,0,0,0,0,0
2018-11-09,MY,1920x1080,235,16509,3,1.27,0,.01,1.42,0
2018-11-09,MY,300x250,15921,664599,10,.06,.01,0,1.54,0
2018-11-09,VC,300x250,154,963,0,0,0,0,0,0
2018-11-09,TW,1024x768,343,194117,95,27.69,.16,.48,1.73,.07
2018-11-09,N/A,728x1024,16,7454,2,12.50,0,.16,1.33,0
2018-11-09,UA,1280x728,1,0,0,0,0,0,0,0
2018-11-09,UG,728x1024,1,0,0,0,0,0,0,0
2018-11-09,PL,768x1024,19,4009,4,21.05,0,.43,2.07,0
2018-11-09,ZW,480x320,8,54,0,0,0,0,0,0
2018-11-09,AR,90x75,0,118,0,0,0,0,0,0
2018-11-09,AZ,0x0,7,18,0,0,0,0,0,0
2018-11-09,US,0x0,10378,342026,183,1.76,.28,.02,1.57,.20
2018-11-09,XK,300x250,639,1272,0,0,0,0,0,0
2018-11-09,ID,320x480,8505,94581,0,0,0,0,0,0
2018-11-09,CZ,728x1024,2,1118,0,0,0,0,0,0
2018-11-09,PE,480x360,1,545,0,0,0,0,0,0
2018-11-09,MW,480x320,29,27,0,0,0,0,0,0
2018-11-09,MO,720x1280,3,454,0,0,0,0,0,0
2018-11-09,SY,1280x728,1,0,0,0,0,0,0,0
2018-11-09,ES,360x640,101,10818,0,0,0,0,0,0
2018-11-09,MA,1024x768,3,81,0,0,0,0,0,0
2018-11-09,AM,300x250,4192,9999,0,0,0,0,0,0
2018-11-09,US,320x50,14658,1009317,184,1.25,.30,.02,1.65,.02
2018-11-09,BO,728x1280,2,199,0,0,0,0,0,0
2018-11-09,CL,92x76,0,36,0,0,0,0,0,0
2018-11-09,ID,728x250,0,18,0,0,0,0,0,0
2018-11-09,BF,480x320,0,9,0,0,0,0,0,0
2018-11-09,TD,300x250,3,127,0,0,0,0,0,0
2018-11-09,BT,300x250,1878,3790,0,0,0,0,0,0
2018-11-09,UA,1280x720,11,63,0,0,0,0,0,0
2018-11-09,CO,728x1024,1147,1003589,877,76.46,1.68,1.47,1.92,0
2018-11-09,BH,1280x720,60,15399,3,5.00,0,.07,1.57,0
2018-11-09,PR,1024x768,268,11927,3,1.11,0,.01,1.43,0
