day,country,"player size",opportunities,"ad requests",impressions,"fillrate %",revenue,rpm,"impression rpm",cost
2018-11-11,BW,728x1024,1,836,0,0,0,0,0,0
2018-11-11,BM,1024x768,1,190,0,0,0,0,0,0
2018-11-11,NL,1024x768,49,1845,0,0,0,0,0,0
2018-11-11,PT,300x250,488,1954,0,0,0,0,0,0
2018-11-11,AD,720x1280,1,136,0,0,0,0,0,0
2018-11-11,BG,480x320,97,154,0,0,0,0,0,0
2018-11-11,CH,1920x1080,161,14599,16,9.93,.02,.16,1.68,0
2018-11-11,YT,320x480,10,45,0,0,0,0,0,0
2018-11-11,MV,320x480,45,236,0,0,0,0,0,0
2018-11-11,BJ,768x1024,4,1527,0,0,0,0,0,0
2018-11-11,BR,1024x768,3796,850344,539,14.19,.98,.26,1.83,.07
2018-11-11,VN,1280x720,6,0,0,0,0,0,0,0
2018-11-11,BD,728x1280,25,2781,0,0,0,0,0,0
2018-11-11,TH,1920x1080,2,318,0,0,0,0,0,0
2018-11-11,IR,320x480,12,4599,2,16.66,0,.36,2.20,0
2018-11-11,IE,1280x720,235,20899,0,0,0,0,0,0
2018-11-11,IN,0x0,100,9,0,0,0,0,0,0
2018-11-11,IM,1920x1080,127,5436,17,13.38,.02,.21,1.60,.01
2018-11-11,GG,1920x1080,1,9,0,0,0,0,0,0
2018-11-11,OM,1024x768,3,372,0,0,0,0,0,0
2018-11-11,US,200x480,9,1090,9,100.00,.04,4.55,4.55,.03
2018-11-11,MV,728x1024,1,72,0,0,0,0,0,0
2018-11-11,CF,480x320,41,63,0,0,0,0,0,0
2018-11-11,GE,1280x720,1,99,0,0,0,0,0,0
2018-11-11,SE,480x360,1,0,0,0,0,0,0,0
2018-11-11,HN,720x1280,7,1999,0,0,0,0,0,0
2018-11-11,WF,300x250,40,45,0,0,0,0,0,0
2018-11-11,TZ,1280x728,2,0,0,0,0,0,0,0
2018-11-11,ZW,768x1024,12,4027,0,0,0,0,0,0
2018-11-11,US,480x360,1096,193563,136,12.40,.25,.23,1.85,.20
2018-11-11,CR,768x1024,580,225172,67,11.55,.10,.17,1.50,.02
2018-11-11,AR,480x320,5149,22009,0,0,0,0,0,0
2018-11-11,MO,728x1024,1,9,0,0,0,0,0,0
2018-11-11,SG,0x0,0,172,0,0,0,0,0,0
2018-11-11,PL,728x1280,1,0,0,0,0,0,0,0
2018-11-11,LI,768x1024,1,0,0,0,0,0,0,0
2018-11-11,TV,320x480,0,72,0,0,0,0,0,0
2018-11-11,KE,300x250,466,1099,1,.21,0,0,1.25,0
2018-11-11,KW,1920x1080,4,0,0,0,0,0,0,0
2018-11-11,QA,1024x768,46,1072,0,0,0,0,0,0
2018-11-11,KE,400x728,1,299,0,0,0,0,0,0
2018-11-11,NO,1920x1080,20,1154,23,114.99,.03,1.89,1.65,.01
2018-11-11,KG,1280x720,1,463,0,0,0,0,0,0
2018-11-11,GE,1024x768,3,572,0,0,0,0,0,0
2018-11-11,TR,768x1024,98,11727,0,0,0,0,0,0
2018-11-11,MV,400x728,1,309,0,0,0,0,0,0
2018-11-11,PE,728x1024,1002,294045,106,10.57,.16,.16,1.60,0
2018-11-11,CD,320x480,33,109,0,0,0,0,0,0
2018-11-11,TJ,1024x768,3,154,0,0,0,0,0,0
2018-11-11,AR,1920x1080,634,92827,33,5.20,.04,.07,1.43,0
2018-11-11,CH,480x360,1,0,1,100.00,0,2.50,2.50,0
2018-11-11,LY,300x250,990,1227,0,0,0,0,0,0
2018-11-11,EG,1280x720,20,4181,0,0,0,0,0,0
2018-11-11,UY,320x480,194,345,0,0,0,0,0,0
2018-11-11,AR,1280x720,1146,196136,34,2.96,.04,.04,1.46,0
2018-11-11,IN,320x50,10042,31690,1,0,0,0,1.50,0
2018-11-11,CA,640x480,3,327,1,33.33,0,.63,1.89,0
2018-11-11,KW,1024x768,1450,288281,248,17.10,.45,.31,1.83,0
2018-11-11,XK,320x480,0,9,0,0,0,0,0,0
2018-11-11,SI,1024x768,0,581,0,0,0,0,0,0
2018-11-11,BB,728x1024,1,90,0,0,0,0,0,0
2018-11-11,TZ,1280x720,45,2018,0,0,0,0,0,0
2018-11-11,CR,400x728,26,12372,0,0,0,0,0,0
2018-11-11,NZ,320x100,48,90,0,0,0,0,0,0
2018-11-11,US,401x300,3,354,1,33.33,0,.83,2.50,0
2018-11-11,IS,320x50,1,0,0,0,0,0,0,0
2018-11-11,US,250x0,0,554,0,0,0,0,0,0
2018-11-11,IE,1280x728,13,599,0,0,0,0,0,0
2018-11-11,CD,768x1024,19,3245,0,0,0,0,0,0
2018-11-11,MY,728x1024,330,348154,8,2.42,.01,.03,1.50,0
2018-11-11,SZ,720x1280,3,399,0,0,0,0,0,0
2018-11-11,HN,1280x720,3,690,0,0,0,0,0,0
2018-11-11,TM,320x480,3,45,0,0,0,0,0,0
2018-11-11,FR,1024x768,1176,18827,3,.25,0,0,1.77,0
2018-11-11,CO,728x1280,66,14681,26,39.39,.04,.63,1.60,0
2018-11-11,DJ,1280x720,1,81,0,0,0,0,0,0
2018-11-11,VN,1280x728,1,0,0,0,0,0,0,0
2018-11-11,IL,1024x768,1,63,0,0,0,0,0,0
2018-11-11,NP,720x1280,37,7636,0,0,0,0,0,0
2018-11-11,KZ,480x320,65,3127,0,0,0,0,0,0
2018-11-11,TD,768x1024,1,0,0,0,0,0,0,0
2018-11-11,MA,768x1024,143,18599,0,0,0,0,0,0
2018-11-11,WS,320x480,0,36,0,0,0,0,0,0
2018-11-11,PE,720x1280,70,34809,2,2.85,0,.08,2.84,0
2018-11-11,PE,728x1280,126,38609,5,3.96,0,.06,1.67,0
2018-11-11,MN,728x1024,6,1418,0,0,0,0,0,0
2018-11-11,PK,1024x768,42,2090,0,0,0,0,0,0
2018-11-11,TL,300x250,212,345,0,0,0,0,0,0
2018-11-11,MK,1280x720,5,590,0,0,0,0,0,0
2018-11-11,HU,720x1280,3,145,0,0,0,0,0,0
2018-11-11,MK,480x320,11,9,0,0,0,0,0,0
2018-11-11,RU,720x1280,281,37327,0,0,0,0,0,0
2018-11-11,PT,1280x728,3,0,0,0,0,0,0,0
2018-11-11,TH,480x320,6,0,0,0,0,0,0,0
2018-11-11,TJ,768x1024,78,10636,0,0,0,0,0,0
2018-11-11,BI,728x1024,2,81,0,0,0,0,0,0
2018-11-11,IT,728x1280,4,536,0,0,0,0,0,0
2018-11-11,PT,720x1280,1,409,0,0,0,0,0,0
2018-11-11,BO,1280x720,1,1490,0,0,0,0,0,0
2018-11-11,IQ,720x1280,13,2763,0,0,0,0,0,0
2018-11-11,DE,320x100,42,518,0,0,0,0,0,0
2018-11-11,IE,300x250,67,199,0,0,0,0,0,0
2018-11-11,ZW,480x320,5,9,0,0,0,0,0,0
2018-11-11,IN,1280x728,33,5372,0,0,0,0,0,0
2018-11-11,US,400x720,9,263,0,0,0,0,0,0
2018-11-11,VU,1280x720,2,0,0,0,0,0,0,0
2018-11-11,TH,1024x768,7,81,0,0,0,0,0,0
2018-11-11,PT,728x1280,3,990,0,0,0,0,0,0
2018-11-11,BZ,720x1280,4,981,0,0,0,0,0,0
2018-11-11,TO,768x1024,16,2090,0,0,0,0,0,0
2018-11-11,SG,1024x768,2594,27181,34,1.31,.05,.02,1.56,.02
2018-11-11,AS,1024x768,2,9,0,0,0,0,0,0
2018-11-11,AI,300x250,47,54,0,0,0,0,0,0
2018-11-11,RO,320x50,15,18,0,0,0,0,0,0
2018-11-11,TW,1024x768,589,758108,847,143.80,1.28,2.17,1.51,0
2018-11-11,QA,768x1024,1569,6727,7,.44,.01,0,1.85,.01
2018-11-11,QA,400x728,1,0,0,0,0,0,0,0
2018-11-11,SX,300x250,28,36,0,0,0,0,0,0
2018-11-11,BH,0x0,0,36,0,0,0,0,0,0
2018-11-11,AL,1280x728,1,9,0,0,0,0,0,0
2018-11-11,GL,768x1024,2,99,0,0,0,0,0,0
2018-11-11,LY,480x320,14,118,0,0,0,0,0,0
2018-11-11,NA,728x1024,1,0,0,0,0,0,0,0
2018-11-11,ES,320x50,398,590,0,0,0,0,0,0
2018-11-11,UY,1920x1080,1,199,0,0,0,0,0,0
2018-11-11,CM,720x1280,14,2718,3,21.42,0,.42,2.00,0
2018-11-11,IS,320x480,0,9,0,0,0,0,0,0
2018-11-11,BB,768x1024,8,899,0,0,0,0,0,0
2018-11-11,CR,1280x728,59,10681,7,11.86,.01,.17,1.44,0
2018-11-11,SG,480x320,458,1972,10,2.18,.01,.03,1.70,.01
2018-11-11,LY,1280x720,2,63,0,0,0,0,0,0
2018-11-11,IT,1024x768,205,10390,0,0,0,0,0,0
2018-11-11,GH,1280x720,5,927,0,0,0,0,0,0
2018-11-11,AW,320x480,10,9,0,0,0,0,0,0
2018-11-11,MM,720x1280,30,2272,0,0,0,0,0,0
2018-11-11,LU,300x250,4,0,0,0,0,0,0,0
2018-11-11,PR,1280x720,3,372,0,0,0,0,0,0
2018-11-11,RO,1024x768,26,372,0,0,0,0,0,0
2018-11-11,N/A,320x100,59,781,0,0,0,0,0,0
2018-11-11,TW,400x728,339,322581,15,4.42,.02,.08,1.89,0
2018-11-11,AU,320x50,140,1609,0,0,0,0,0,0
2018-11-11,NZ,320x50,17,145,1,5.88,0,.08,1.50,0
2018-11-11,GM,480x320,42,54,0,0,0,0,0,0
2018-11-11,CA,728x1024,7668,862108,3764,49.08,7.74,1.01,2.05,0
2018-11-11,CN,320x480,90,7581,0,0,0,0,0,0
2018-11-11,KH,1920x1080,2,527,0,0,0,0,0,0
2018-11-11,SI,768x1024,4,781,1,25.00,0,.44,1.77,0
2018-11-11,MW,320x480,48,90,0,0,0,0,0,0
2018-11-11,PL,768x1024,76,2818,0,0,0,0,0,0
2018-11-11,KR,320x50,2,0,0,0,0,0,0,0
2018-11-11,SR,1280x720,4,2563,0,0,0,0,0,0
2018-11-11,PW,480x320,10,9,0,0,0,0,0,0
2018-11-11,SG,728x1280,14,2009,1,7.14,0,.11,1.60,0
2018-11-11,TR,720x1280,22,2836,0,0,0,0,0,0
2018-11-11,US,320x480,1580853,150520867,384776,24.33,819.76,.51,2.13,279.98
2018-11-11,US,728x1280,123319,18840462,135691,110.03,226.66,1.83,1.67,98.44
2018-11-11,MA,728x1024,2,45,0,0,0,0,0,0
2018-11-11,AZ,400x728,1,1081,0,0,0,0,0,0
2018-11-11,HR,320x480,92,4599,0,0,0,0,0,0
2018-11-11,BI,320x480,22,9,0,0,0,0,0,0
2018-11-11,NA,320x480,46,36,0,0,0,0,0,0
2018-11-11,IT,728x1024,17,2099,0,0,0,0,0,0
2018-11-11,MW,1920x1080,2,0,0,0,0,0,0,0
2018-11-11,ZA,1280x760,1,0,0,0,0,0,0,0
2018-11-11,IM,1280x720,179,11327,15,8.37,.02,.13,1.60,0
2018-11-11,LT,480x320,18,0,0,0,0,0,0,0
2018-11-11,AW,300x250,117,127,0,0,0,0,0,0
2018-11-11,PR,1024x768,145,663,1,.68,0,.01,2.00,0
2018-11-11,VU,720x1280,2,899,0,0,0,0,0,0
2018-11-11,CA,720x1080,8445,809026,6430,76.13,9.68,1.14,1.50,0
2018-11-11,SE,320x480,24588,896717,6592,26.80,9.93,.40,1.50,.45
2018-11-11,VE,1280x720,6,2154,0,0,0,0,0,0
2018-11-11,IR,728x1024,1,172,0,0,0,0,0,0
2018-11-11,ES,728x1024,25,5654,0,0,0,0,0,0
2018-11-11,US,400x728,16670,5858830,13143,78.84,29.27,1.75,2.22,0
2018-11-11,MY,400x728,206,199408,4,1.94,0,.03,2.00,0
2018-11-11,GA,728x1280,1,563,0,0,0,0,0,0
2018-11-11,PR,480x320,38,772,0,0,0,0,0,0
2018-11-11,RE,728x1280,1,0,0,0,0,0,0,0
2018-11-11,VU,1280x728,1,254,0,0,0,0,0,0
2018-11-11,TN,728x1280,4,209,0,0,0,0,0,0
2018-11-11,NC,480x320,7,9,0,0,0,0,0,0
2018-11-11,IM,1024x768,22,1663,3,13.63,0,.27,2.00,0
2018-11-11,HR,300x250,490,681,0,0,0,0,0,0
2018-11-11,CH,400x728,3,1199,0,0,0,0,0,0
2018-11-11,PY,320x100,0,18,0,0,0,0,0,0
2018-11-11,FI,480x320,147,6299,1,.68,0,.01,2.71,0
2018-11-11,RU,360x640,36,936,0,0,0,0,0,0
2018-11-11,IN,1280x720,211,33218,0,0,0,0,0,0
2018-11-11,TZ,320x50,53,18,0,0,0,0,0,0
2018-11-11,ID,728x1280,57,19399,1,1.75,0,.03,1.82,0
2018-11-11,PT,1280x720,3,454,0,0,0,0,0,0
2018-11-11,SA,1280x728,14,1590,0,0,0,0,0,0
2018-11-11,GA,720x1280,4,1636,0,0,0,0,0,0
2018-11-11,MN,1920x1080,5,699,0,0,0,0,0,0
2018-11-11,NO,300x250,308,11654,38,12.33,.05,.18,1.50,.04
2018-11-11,TW,320x480,70748,2840715,2409,3.40,3.82,.05,1.58,1.42
2018-11-11,JM,728x1024,3,1345,0,0,0,0,0,0
2018-11-11,IR,1024x768,8,327,0,0,0,0,0,0
2018-11-11,PT,480x320,2852,41472,0,0,0,0,0,0
2018-11-11,NZ,768x1024,861,179381,239,27.75,.41,.48,1.75,.36
2018-11-11,JO,480x320,3,163,0,0,0,0,0,0
2018-11-11,MK,1024x768,1,127,0,0,0,0,0,0
2018-11-11,IR,720x1280,3,136,0,0,0,0,0,0
2018-11-11,MD,300x250,972,1518,0,0,0,0,0,0
2018-11-11,ID,728x1024,228,179327,5,2.19,0,.03,1.42,0
2018-11-11,GA,1024x768,1,318,0,0,0,0,0,0
2018-11-11,JM,728x1280,4,218,0,0,0,0,0,0
2018-11-11,IM,1280x728,16,1027,2,12.50,0,.17,1.43,0
2018-11-11,OM,768x1024,144,19290,11,7.63,.01,.12,1.62,.01
2018-11-11,AF,720x1280,5,2136,0,0,0,0,0,0
2018-11-11,SR,720x1280,4,781,0,0,0,0,0,0
2018-11-11,CA,360x640,0,9,0,0,0,0,0,0
2018-11-11,LC,720x1280,1,36,0,0,0,0,0,0
2018-11-11,SS,300x250,8,0,0,0,0,0,0,0
2018-11-11,PH,720x1280,296,13172,0,0,0,0,0,0
2018-11-11,KG,768x1024,95,17309,0,0,0,0,0,0
2018-11-11,ZM,1280x720,1,554,0,0,0,0,0,0
2018-11-11,QA,320x480,1909,9809,2,.10,0,0,1.50,0
2018-11-11,CH,1280x720,529,67609,32,6.04,.05,.09,1.59,0
2018-11-11,GH,1280x728,1,72,0,0,0,0,0,0
2018-11-11,IR,728x1280,1,272,0,0,0,0,0,0
2018-11-11,AU,570x430,6,963,0,0,0,0,0,0
2018-11-11,TL,768x1024,11,527,0,0,0,0,0,0
2018-11-11,VI,1280x720,1,581,0,0,0,0,0,0
2018-11-11,CM,1280x720,8,818,0,0,0,0,0,0
2018-11-11,EE,1024x768,1,818,0,0,0,0,0,0
2018-11-11,PR,1280x728,0,209,0,0,0,0,0,0
2018-11-11,NL,768x1024,59,7899,4,6.77,0,.15,2.22,0
2018-11-11,AU,0x0,0,81,0,0,0,0,0,0
2018-11-11,ML,300x250,439,436,0,0,0,0,0,0
2018-11-11,AL,1280x720,1,218,0,0,0,0,0,0
2018-11-11,BD,1920x1080,12,2799,0,0,0,0,0,0
2018-11-11,SV,320x480,11,172,0,0,0,0,0,0
2018-11-11,CR,1280x720,760,84245,226,29.73,.35,.47,1.58,0
2018-11-11,AE,320x100,4,45,0,0,0,0,0,0
2018-11-11,MV,768x1024,46,6554,0,0,0,0,0,0
2018-11-11,KH,1280x720,5,2427,0,0,0,0,0,0
2018-11-11,IM,768x1024,22,2572,4,18.18,0,.31,1.73,0
2018-11-11,KG,720x1280,2,1318,0,0,0,0,0,0
2018-11-11,CW,300x250,426,436,0,0,0,0,0,0
2018-11-11,GW,480x320,2,0,0,0,0,0,0,0
2018-11-11,PS,1280x720,2,790,0,0,0,0,0,0
2018-11-11,NZ,1280x760,1,0,0,0,0,0,0,0
2018-11-11,UY,768x1024,26,3727,0,0,0,0,0,0
2018-11-11,BA,728x1024,2,536,0,0,0,0,0,0
2018-11-11,PA,300x250,28,90,0,0,0,0,0,0
2018-11-11,RS,320x480,6,145,0,0,0,0,0,0
2018-11-11,KR,320x100,1,54,0,0,0,0,0,0
2018-11-11,NZ,1024x768,415,54499,46,11.08,.08,.20,1.84,0
2018-11-11,KW,1280x720,173,30572,25,14.45,.04,.24,1.69,0
2018-11-11,CY,300x250,155,163,0,0,0,0,0,0
2018-11-11,LB,1280x720,390,71309,0,0,0,0,0,0
2018-11-11,CV,1280x728,1,354,0,0,0,0,0,0
2018-11-11,VN,320x50,658,2263,0,0,0,0,0,0
2018-11-11,AM,728x1280,6,881,0,0,0,0,0,0
2018-11-11,NL,1280x728,3,136,0,0,0,0,0,0
2018-11-11,BR,720x1280,3771,638735,558,14.79,.93,.24,1.67,.93
2018-11-11,BZ,480x320,5,63,0,0,0,0,0,0
2018-11-11,MD,480x320,11,99,0,0,0,0,0,0
2018-11-11,GU,728x1024,17,12409,0,0,0,0,0,0
2018-11-11,BT,480x320,15,9,0,0,0,0,0,0
2018-11-11,DE,300x250,2414,38754,0,0,0,0,0,0
2018-11-11,US,570x430,47,13245,27,57.44,.05,1.23,2.14,0
2018-11-11,TZ,1920x1080,7,36,0,0,0,0,0,0
2018-11-11,PT,1920x1080,7,1899,0,0,0,0,0,0
2018-11-11,KZ,768x1024,689,122254,1,.14,0,0,1.77,0
2018-11-11,NZ,728x1280,85,14790,10,11.76,.01,.22,1.92,0
2018-11-11,LA,1280x728,2,445,0,0,0,0,0,0
2018-11-11,NZ,400x300,0,318,0,0,0,0,0,0
2018-11-11,KE,320x480,92,1309,0,0,0,0,0,0
2018-11-11,HK,720x1280,304,62381,3,.98,0,.02,2.03,0
2018-11-11,LK,400x300,0,9,0,0,0,0,0,0
2018-11-11,AU,640x480,3,163,0,0,0,0,0,0
2018-11-11,CH,408x320,1,18,0,0,0,0,0,0
2018-11-11,NO,480x320,784,22909,39,4.97,.06,.08,1.78,.04
2018-11-11,YE,720x1280,2,236,0,0,0,0,0,0
2018-11-11,JP,728x1280,1,0,0,0,0,0,0,0
2018-11-11,SE,728x1080,12,581,5,41.66,0,.77,1.86,0
2018-11-11,SB,300x250,2,9,0,0,0,0,0,0
2018-11-11,BH,320x480,36,5518,2,5.55,0,.09,1.75,0
2018-11-11,ZA,300x250,6483,80381,0,0,0,0,0,0
2018-11-11,AW,1024x768,1,9,0,0,0,0,0,0
2018-11-11,TZ,480x320,31,27,0,0,0,0,0,0
2018-11-11,ES,480x320,2806,75590,0,0,0,0,0,0
2018-11-11,FJ,320x480,30,18,0,0,0,0,0,0
2018-11-11,FI,300x250,28,909,0,0,0,0,0,0
2018-11-11,HN,728x1280,1,0,0,0,0,0,0,0
2018-11-11,PE,1280x720,95,35563,4,4.21,0,.08,2.00,0
2018-11-11,VI,400x728,0,63,0,0,0,0,0,0
2018-11-11,US,768x576,19,536,0,0,0,0,0,0
2018-11-11,N/A,1024x768,44,1709,0,0,0,0,0,0
2018-11-11,TR,480x320,204,736,0,0,0,0,0,0
2018-11-11,UY,300x250,97,3390,0,0,0,0,0,0
2018-11-11,CI,320x480,12,45,0,0,0,0,0,0
2018-11-11,BD,1280x728,4,654,0,0,0,0,0,0
2018-11-11,IS,480x320,39,54,0,0,0,0,0,0
2018-11-11,BH,1024x768,13,372,0,0,0,0,0,0
2018-11-11,BN,320x480,41,327,0,0,0,0,0,0
2018-11-11,SO,728x1280,12,2181,0,0,0,0,0,0
2018-11-11,US,640x360,365,66999,260,71.23,.65,1.78,2.50,.50
2018-11-11,GD,480x320,189,445,0,0,0,0,0,0
2018-11-11,US,198x480,1,0,0,0,0,0,0,0
2018-11-11,US,408x320,3,90,1,33.33,0,1.66,5.00,0
2018-11-11,BR,728x1024,3008,2538333,688,22.87,1.26,.41,1.83,0
2018-11-11,AU,300x250,6526,47927,2,.03,0,0,1.50,0
2018-11-11,ES,640x360,37,454,0,0,0,0,0,0
2018-11-11,SC,1280x720,3,645,0,0,0,0,0,0
2018-11-11,MY,320x100,1,27,0,0,0,0,0,0
2018-11-11,BH,300x250,72170,146918,17,.02,.02,0,1.49,.01
2018-11-11,VI,320x480,45,1072,2,4.44,0,.06,1.55,0
2018-11-11,IL,720x1280,16,3999,0,0,0,0,0,0
2018-11-11,SE,640x360,6,27,0,0,0,0,0,0
2018-11-11,UG,320x50,2,245,0,0,0,0,0,0
2018-11-11,CF,720x1280,1,245,0,0,0,0,0,0
2018-11-11,MR,768x1024,49,5754,0,0,0,0,0,0
2018-11-11,NO,1280x760,1,9,0,0,0,0,0,0
2018-11-11,NL,1280x720,50,9009,0,0,0,0,0,0
2018-11-11,LB,1280x728,62,7536,0,0,0,0,0,0
2018-11-11,IT,300x250,1383,10245,0,0,0,0,0,0
2018-11-11,KM,720x1280,1,0,0,0,0,0,0,0
2018-11-11,PT,320x480,1906,85290,5,.26,.01,0,2.27,0
2018-11-11,CL,320x480,7637,37490,14,.18,.02,0,1.51,0
2018-11-11,BD,480x320,33,509,0,0,0,0,0,0
2018-11-11,KR,1920x1080,1,63,0,0,0,0,0,0
2018-11-11,DE,1024x768,2117,498563,3,.14,0,0,1.80,0
2018-11-11,SY,1920x1080,34,1836,0,0,0,0,0,0
2018-11-11,GI,720x1280,1,0,0,0,0,0,0,0
2018-11-11,ZM,768x1024,7,436,0,0,0,0,0,0
2018-11-11,RW,728x1280,2,136,0,0,0,0,0,0
2018-11-11,KW,1280x728,96,48118,16,16.66,.02,.26,1.61,0
2018-11-11,MO,1024x768,1,999,0,0,0,0,0,0
2018-11-11,NO,728x1024,27,2354,5,18.51,.01,.37,2.05,0
2018-11-11,SA,400x728,15,10809,0,0,0,0,0,0
2018-11-11,SE,1024x768,272,35118,100,36.76,.17,.64,1.74,0
2018-11-11,SE,1280x760,7,136,0,0,0,0,0,0
2018-11-11,CO,1024x768,813,115918,97,11.93,.15,.18,1.55,.13
2018-11-11,US,250x480,6,1127,4,66.66,.01,3.08,4.62,.01
2018-11-11,NO,728x1280,97,7699,19,19.58,.03,.34,1.77,0
2018-11-11,LI,320x480,7,0,0,0,0,0,0,0
2018-11-11,IQ,768x1024,324,58827,7,2.16,.01,.05,2.32,.01
2018-11-11,SE,720x1280,405,66799,28,6.91,.04,.12,1.75,.01
2018-11-11,VG,1024x768,1,18,0,0,0,0,0,0
2018-11-11,KR,480x320,18,209,0,0,0,0,0,0
2018-11-11,HR,1024x768,42,45,0,0,0,0,0,0
2018-11-11,GU,320x480,87,181,0,0,0,0,0,0
2018-11-11,MU,728x1280,5,545,0,0,0,0,0,0
2018-11-11,AF,320x480,224,3981,0,0,0,0,0,0
2018-11-11,BD,1280x720,15,1890,0,0,0,0,0,0
2018-11-11,ID,320x50,2314,11209,0,0,0,0,0,0
2018-11-11,PS,320x50,1,90,0,0,0,0,0,0
2018-11-11,US,360x640,390,67445,271,69.48,.66,1.71,2.46,.48
2018-11-11,NO,720x1280,16,818,8,50.00,.01,.93,1.87,0
2018-11-11,PE,1280x728,94,30963,4,4.25,0,.06,1.44,0
2018-11-11,IT,768x1024,67,7854,0,0,0,0,0,0
2018-11-11,LA,1280x720,8,4854,0,0,0,0,0,0
2018-11-11,SR,300x250,1219,1790,0,0,0,0,0,0
2018-11-11,BE,768x1024,189,53836,2,1.05,0,.01,1.71,0
2018-11-11,GR,480x320,27,363,0,0,0,0,0,0
2018-11-11,ST,768x1024,1,327,0,0,0,0,0,0
2018-11-11,UA,300x250,412,554,0,0,0,0,0,0
2018-11-11,IE,720x1280,12,2536,0,0,0,0,0,0
2018-11-11,N/A,0x0,0,390,0,0,0,0,0,0
2018-11-11,CH,1280x728,74,9463,7,9.45,.01,.15,1.68,0
2018-11-11,CU,768x1024,3,81,0,0,0,0,0,0
2018-11-11,TD,300x250,10,27,0,0,0,0,0,0
2018-11-11,SS,320x480,5,290,0,0,0,0,0,0
2018-11-11,SA,1280x720,559,143690,4,.71,0,.01,1.76,0
2018-11-11,TH,728x1024,2,245,0,0,0,0,0,0
2018-11-11,DJ,300x250,434,399,0,0,0,0,0,0
2018-11-11,MM,728x1024,41,4918,1,2.43,0,.03,1.50,0
2018-11-11,LB,480x320,14,254,0,0,0,0,0,0
2018-11-11,LT,768x1024,10,4381,0,0,0,0,0,0
2018-11-11,LC,320x480,10,9,0,0,0,0,0,0
2018-11-11,GE,1920x1080,1,554,0,0,0,0,0,0
2018-11-11,SZ,768x1024,4,536,0,0,0,0,0,0
2018-11-11,QA,300x250,37679,74681,0,0,0,0,0,0
2018-11-11,GE,768x1024,90,13390,0,0,0,0,0,0
2018-11-11,BZ,728x1280,2,81,0,0,0,0,0,0
2018-11-11,US,630x356,0,18,0,0,0,0,0,0
2018-11-11,PF,300x250,267,290,0,0,0,0,0,0
2018-11-11,AZ,1920x1080,2,145,0,0,0,0,0,0
2018-11-11,HN,480x320,77,90,0,0,0,0,0,0
2018-11-11,IR,400x300,0,90,0,0,0,0,0,0
2018-11-11,AG,300x250,94,109,0,0,0,0,0,0
2018-11-11,US,1280x760,359,28427,100,27.85,.17,.48,1.74,0
2018-11-11,PE,1920x1080,128,41718,7,5.46,.01,.08,1.54,0
2018-11-11,CR,1024x768,233,76299,18,7.72,.02,.11,1.50,0
2018-11-11,DO,320x480,55,809,0,0,0,0,0,0
2018-11-11,TR,728x1024,46,4772,0,0,0,0,0,0
2018-11-11,EE,300x250,65,45,0,0,0,0,0,0
2018-11-11,CO,1920x1080,270,32672,17,6.29,.02,.09,1.49,0
2018-11-11,BJ,1280x720,1,736,0,0,0,0,0,0
2018-11-11,IN,320x480,37060,155827,1,0,0,0,1.50,0
2018-11-11,DK,728x1280,1,0,0,0,0,0,0,0
2018-11-11,KZ,320x50,1,0,0,0,0,0,0,0
2018-11-11,VE,720x1280,10,7418,0,0,0,0,0,0
2018-11-11,BS,480x320,0,18,0,0,0,0,0,0
2018-11-11,AE,728x1280,51,20136,209,409.80,.32,6.40,1.56,0
2018-11-11,US,414x0,4,0,0,0,0,0,0,0
2018-11-11,N/A,320x50,2,0,0,0,0,0,0,0
2018-11-11,SK,1024x768,9,409,0,0,0,0,0,0
2018-11-11,DK,728x1024,6,1309,0,0,0,0,0,0
2018-11-11,CY,768x1024,6,1081,0,0,0,0,0,0
2018-11-11,US,250x250,0,27,0,0,0,0,0,0
2018-11-11,US,720x1280,189381,27684254,114550,60.48,224.84,1.18,1.96,95.20
2018-11-11,OM,300x250,35761,72699,44,.12,.06,0,1.50,.04
2018-11-11,FJ,728x1024,3,209,0,0,0,0,0,0
2018-11-11,AT,300x250,714,1727,1,.14,0,0,2.25,0
2018-11-11,ZA,1920x1080,808,178118,437,54.08,.65,.81,1.50,0
2018-11-11,ST,1024x768,1,36,0,0,0,0,0,0
2018-11-11,AU,320x100,23,9,0,0,0,0,0,0
2018-11-11,NG,320x480,27,590,0,0,0,0,0,0
2018-11-11,EC,728x1280,4,163,0,0,0,0,0,0
2018-11-11,AU,480x360,4,309,0,0,0,0,0,0
2018-11-11,RW,768x1024,14,1318,0,0,0,0,0,0
2018-11-11,BF,1280x720,1,463,0,0,0,0,0,0
2018-11-11,FM,768x1024,23,2990,0,0,0,0,0,0
2018-11-11,VE,320x480,62,72,0,0,0,0,0,0
2018-11-11,GL,320x480,2,9,0,0,0,0,0,0
2018-11-11,MH,720x1280,1,163,0,0,0,0,0,0
2018-11-11,IN,1024x768,122,7154,0,0,0,0,0,0
2018-11-11,FI,1280x720,1,409,0,0,0,0,0,0
2018-11-11,VI,320x100,7,18,0,0,0,0,0,0
2018-11-11,CD,1024x768,1,0,0,0,0,0,0,0
2018-11-11,ZW,728x1280,1,154,0,0,0,0,0,0
2018-11-11,ZA,1024x768,3825,821799,2366,61.85,3.65,.95,1.54,0
